from,to
135455,163648
135455,162787
135455,81116
135455,178853
135455,137345
92515,182
36764,53466
8602,49367
8602,49288
8602,12435
8602,9215
8602,8506
8602,9273
8602,8659
8602,10078
8602,8140
8602,8168
8602,7661
24248,152474
24248,152714
24248,140398
24248,17509
24248,134353
24248,63105
24248,175776
24248,176588
24248,1777
24248,158753
24248,162787
24248,164665
24248,178853
24248,81116
24248,195181
24248,174791
24248,42621
24248,167716
24248,152671
24248,176535
24248,137401
24248,217794
24248,207934
24248,226310
24248,243144
24248,38043
24248,177469
24248,88602
24248,228957
24248,199537
24248,245284
24248,245480
24248,50903
24248,242240
24248,244931
24248,237209
24248,164557
24248,119530
24248,243835
24248,206478
36661,4386
36661,3466
36661,178462
36661,139603
36661,23685
36661,20498
36661,281
36661,77649
36661,105172
36661,95239
36661,6755
36661,59613
36661,59671
36661,59673
36661,59658
36661,60142
36661,9556
36661,19119
36661,8039
36661,4862
36661,832
36661,42098
36661,10984
108000,12
5803,5019
68534,137336
68534,3895
68534,27951
68534,12
68534,15501
160345,159949
160345,143504
25147,237581
25147,177469
25147,228957
25147,162455
25147,196434
25147,172479
25147,218777
25147,173210
25147,218002
25147,42073
25147,161098
25147,207971
25147,208261
25147,208153
25147,137401
25147,208106
25147,208264
25147,104894
25147,200500
25147,17524
25147,158021
25147,55118
25147,110174
25147,181343
25147,21615
25147,86997
25147,3393
25147,196445
25147,162729
25147,50173
25147,2275
25147,198468
25147,152671
25147,167716
25147,188008
25147,23525
25147,38786
25147,201589
25147,167871
25147,184833
138151,285423
138151,104234
115192,188286
115192,67724
115192,48775
115192,108172
115192,12
115192,15470
115192,21020
115192,11874
115192,12605
115192,110795
15922,22788
15922,2082
15922,10916
97483,4061
97483,32909
21102,1470
21102,12
21102,4195
21102,46071
21102,998
21102,8649
21102,832
21102,8864
21102,60279
21102,51895
21102,15779
21102,2557
21102,6755
21102,23684
21102,70
21102,18354
31056,4020
31056,15198
31056,29110
47907,6157
47907,54527
47907,50506
85494,61172
110366,66403
110366,177469
110366,120705
110366,46876
110366,42192
110366,100701
110366,96971
110366,107326
28899,7429
28899,4678
28899,25154
28899,42524
15866,12618
15866,10984
15866,17895
15866,14115
15866,28204
15866,2759
15866,1946
15866,1361
15866,40537
15866,30676
15866,35872
15866,32795
15866,33899
15866,7705
15866,17984
15866,557
15866,1165
15866,25835
15866,21161
15866,23054
15866,24551
15866,12
15866,7542
15866,278
15866,7521
15866,16101
15866,281
15866,16011
15866,287
15866,13328
15866,15800
15866,8039
15866,8561
15866,7625
15866,7100
15866,4489
15866,5965
15866,2085
15866,4862
15866,7505
148702,75031
55520,46876
55520,120705
55520,42192
55520,96971
55520,100701
55520,107326
55520,52437
55520,19987
87444,61172
119230,89016
12869,53995
12869,7846
12869,44608
12869,28204
12869,281
12869,75436
12869,134684
12869,31596
12869,64078
12869,168403
12869,15938
12869,26147
78486,61172
54795,52763
21135,23809
21135,57615
21135,4405
21135,12900
5952,177883
5952,170717
5952,163784
5952,158753
5952,29006
5952,179578
5952,72209
5952,152702
5952,152635
5952,10888
5952,67927
5952,65782
5952,162191
5952,152474
5952,152191
5952,152714
5952,152712
5952,154437
5952,162368
5952,45713
5952,51120
5952,91983
5952,116604
5952,125144
5952,42603
5952,53995
5952,67457
5952,7846
5952,116605
5952,112176
5952,116744
5952,61250
5952,58056
5952,100043
5952,8885
5952,117100
5952,87005
5952,117109
5952,120054
5952,121032
161156,17984
161156,63681
161156,157892
161156,228957
161156,53965
161156,155175
161156,40436
161156,137401
161156,2469
161156,46876
161156,5008
161156,21075
161156,12160
161156,162787
161156,42621
161156,182134
161156,120705
161156,144058
161156,69813
161156,166632
161156,9749
161156,9304
161156,168079
161156,19718
161156,2135
161156,62326
161156,100511
161156,90749
161156,77169
161156,33298
161156,1636
161156,7545
161156,311
161156,50953
161156,162729
161156,173581
161156,195181
161156,31604
161156,93664
161156,65243
52220,20216
52220,79697
52220,56014
52220,100809
52220,29296
52220,14046
52220,2373
52220,59123
52220,99480
52220,93541
52220,1795
52220,45356
52220,2358
52220,59772
52220,2364
52220,40516
52220,58081
52220,45933
52220,45920
52220,58538
52220,74986
52220,43662
52220,50288
52220,5124
52220,36631
52220,60569
52220,69737
52220,4065
52220,60154
52220,9591
77274,21704
77274,39351
77274,20062
77274,281
77274,782
77274,23586
77274,19
77274,31249
77274,1293
77274,120
77274,31432
77274,19370
77274,2032
77274,23054
77274,2396
77274,66
77274,409
77274,5701
77274,5980
77274,3113
77274,19371
77274,1330
77274,242
77274,557
77274,960
77274,10029
77274,6390
77274,17951
77274,4020
77274,14115
77274,48360
77274,12
77274,48639
77274,9591
86681,61172
89653,91983
89653,53995
80277,61172
71951,61172
65541,68543
135052,178462
135052,6755
135052,152191
135052,52461
135052,1043
135052,30613
135052,11764
135052,998
135052,12
135052,118357
28909,30005
28909,557
28909,41994
28909,70467
28909,38567
28909,43950
28909,70453
28909,2836
28909,23724
28909,70452
28909,28932
28909,1821
28909,2714
28909,55446
28909,6921
28909,67218
28909,39386
28909,39770
28909,57245
28909,51395
28909,35872
28909,278
28909,4020
28909,34763
28909,281
28909,12
28909,29643
28909,29401
28909,29078
28909,11589
28909,5077
28909,409
28909,12531
28909,29053
28909,16400
28909,7952
28909,2923
28909,2497
28909,9643
28909,29051
55302,75731
100032,96036
100032,30613
100032,8598
71687,64078
156961,176192
156961,134192
127069,9635
81272,61172
132027,65144
132027,50434
9655,88837
9655,104448
9655,3100
114018,432453
114018,426420
114018,77202
114018,94175
95736,86713
95736,7846
95736,53995
95736,2072
19530,149350
19530,42301
19530,171040
19530,105465
19530,151921
19530,105005
19530,136087
19530,208092
19530,187208
19530,143595
19530,53965
19530,153006
19530,12160
19530,17710
19530,20755
19530,163016
19530,165054
19530,202208
19530,55090
19530,168937
19530,3066
19530,39323
19530,51189
19530,165196
19530,145598
19530,115082
19530,69813
19530,111637
19530,145299
19530,74577
19530,140398
19530,27075
19530,42621
19530,58270
19530,68566
19530,159130
19530,54673
19530,13976
19530,106655
19530,28497
68515,61172
108901,12
117333,107568
13091,236
116236,8634
87234,61172
144027,46876
144027,6041
144027,54380
144027,152712
144027,137367
144027,195181
144027,152715
144027,53995
144027,7846
144027,152474
144027,178691
144027,42192
144027,154831
144027,107326
144027,13643
144027,154016
144027,96971
144027,141856
144027,154437
144027,163698
144027,152040
133188,17984
133188,46876
133188,52461
133188,42192
133188,96971
133188,100701
133188,120705
133188,107326
133188,281
143112,5738
55380,2680
55380,20195
151351,150518
2473,9591
2473,20848
66176,52461
66176,46876
66176,281
88018,61172
79331,61172
11767,75776
11767,115756
11767,167716
11767,209000
11767,107093
11767,205321
11767,226002
11767,61250
11767,18717
11767,156756
11767,33438
11767,178853
11767,182134
11767,120705
11767,66403
11767,162787
11767,528
11767,1592
11767,11389
11767,12148
11767,9411
11767,13282
11767,30263
11767,50105
11767,17730
11767,41234
11767,41994
11767,59142
11767,37212
11767,33636
11767,68000
11767,23769
11767,3176
11767,4020
11767,74986
11767,75061
11767,64549
11767,100701
11767,64514
11767,121032
43868,86713
43868,281
43868,88837
43868,125144
43868,2759
43868,120705
43868,1361
43868,152191
43868,141856
144258,247141
144258,267105
144258,95260
144258,144141
144258,238
144258,137907
81124,61172
66179,96138
87906,61172
11662,6848
11662,90617
7053,52437
7053,134353
7053,105131
7053,107326
7053,109753
7053,141856
7053,104948
7053,105325
7053,100701
7053,75436
7053,74789
7053,19129
7053,121032
7053,121243
7053,125144
7053,96971
7053,120705
7053,81887
7053,96854
7053,8598
7053,96339
7053,95929
7053,21365
7053,54884
7053,33644
7053,77318
7053,54380
7053,56461
7053,46876
7053,21704
7053,23054
7053,557
7053,41994
7053,42192
7053,62240
7053,57245
7053,52461
7053,21636
7053,28204
7053,22843
71755,254850
71755,17984
71755,237581
71755,235576
71755,218002
71755,208261
71755,204231
71755,42192
71755,137329
71755,178691
71755,136504
71755,189621
71755,188171
71755,137336
71755,180202
71755,178608
71755,64078
71755,176588
71755,137345
71755,135499
71755,170925
71755,163784
71755,169359
71755,136634
71755,27096
71755,152474
71755,165486
71755,152712
71755,158753
71755,152635
71755,158463
71755,56995
71755,152702
71755,154437
71755,152714
71755,156123
71755,152191
71755,141856
71755,109753
71755,121243
95794,54427
148656,279778
148656,40436
148656,4910
84474,61172
91,12
91,30051
91,53995
91,295020
91,45998
91,483
91,1160
91,9977
3147,161098
3147,46876
3147,218777
3147,207308
3147,142800
3147,204369
3147,204376
3147,188222
3147,199964
3147,188008
3147,182134
3147,66403
3147,197132
3147,167019
3147,195985
3147,152654
3147,178853
3147,154831
3147,178691
3147,81116
3147,64514
3147,140398
3147,80973
3147,93272
3147,163784
3147,54380
3147,100701
3147,152635
3147,42192
3147,96971
3147,21365
3147,22843
3147,13643
3147,182458
3147,2759
3147,281
3147,75436
3147,138607
3147,125092
3147,1361
13640,64078
13640,6755
13640,134684
13640,22735
55075,32770
7889,429204
7889,59953
7889,139402
7889,329831
7889,9887
7889,486721
7889,110743
7889,326461
7889,82282
7889,466659
7889,312098
7889,328163
7889,325045
7889,73567
7889,279645
7889,432166
7889,445288
7889,1160
7889,441895
7889,6880
7889,143552
7889,305358
7889,191300
7889,339213
7889,278984
7889,221021
7889,441217
7889,339094
7889,439427
7889,19950
7889,431417
7889,423982
7889,89728
7889,227077
7889,292809
7889,331759
7889,93664
7889,435270
7889,416781
7889,348372
11413,224003
11413,218777
11413,42192
11413,163648
11413,152702
11413,152712
11413,7846
11413,152715
11413,137345
11413,158753
11413,136634
11413,178691
11413,77318
11413,109753
11413,52437
11413,107326
11413,96971
11413,121032
11413,120705
11413,121243
11413,75436
11413,46484
11413,108514
11413,74789
11413,95929
11413,96854
11413,81887
11413,91983
11413,50159
11413,58041
11413,87005
11413,33298
11413,54380
11413,33644
11413,46876
11413,77248
11413,57780
11413,57245
11413,52461
11413,14115
66338,30344
6549,107037
6549,152021
6549,107705
6549,104585
6549,97212
6549,99529
6549,65339
6549,38847
6549,3593
6549,19934
6549,28001
6549,10703
6549,6241
6549,427
6549,1193
6549,7186
119498,190836
119498,5112
78776,41556
78776,10039
78776,46876
78776,2555
78776,41234
78776,4020
78776,62240
78776,8310
78776,61172
78776,124
78776,12
79451,61172
160041,166023
160041,12
15133,281
15133,121032
153241,71617
106756,7846
106756,53995
416,30613
416,31767
416,2759
416,45727
416,1057
416,1361
416,3795
416,23606
416,11433
416,45725
141554,9581
32929,26954
90731,262004
90731,139720
90731,101892
105005,5943
105005,167427
105005,176588
105005,43080
105005,111835
105005,52437
105005,40314
105005,152474
105005,23054
105005,109074
105005,87
105005,12
105005,17631
105005,75806
105005,77169
105005,311
105005,3855
105005,7846
105005,53995
105005,64023
100134,21286
100134,48592
100134,90316
100134,40436
100134,170465
100134,154831
100134,154298
100134,5270
100134,141856
100134,121243
100134,150143
100134,117100
100134,287
100134,109753
100134,52437
100134,148279
100134,12
100134,137087
100134,137349
100134,93272
100134,137367
100134,107326
100134,88837
100134,135819
100134,125144
100134,120705
100134,91983
100134,121032
100134,23054
100134,30842
100134,117109
100134,107264
100134,103646
100134,64514
100134,28204
100134,109074
100134,97201
100134,2759
100134,62240
100134,41994
36871,281
36871,11380
50470,18080
50470,21181
50470,11975
50470,1
94377,97542
94377,66906
94377,35490
47702,73016
47702,42254
47702,11687
47702,61518
47702,23411
47702,12589
47702,73636
47702,48236
47702,61997
47702,59616
47702,6774
47702,50994
47702,8427
47702,10983
47702,12110
47702,11869
47702,13328
47702,12486
47702,19369
47702,54964
47702,10392
47702,47202
107154,79882
10158,11131
105885,269771
105885,174632
105885,17984
105885,228957
105885,177469
105885,100701
105885,199537
105885,237042
105885,52256
105885,46876
105885,161098
105885,167871
105885,190526
105885,62099
105885,71179
105885,281
105885,149391
105885,52437
105885,140509
105885,121032
105885,96971
105885,62240
105885,64514
105885,162368
105885,154890
105885,101959
105885,64078
105885,28204
105885,42192
105885,121243
105885,66403
105885,107326
105885,120705
105885,96339
105885,75436
13557,117348
13557,3149
13557,2328
13557,14726
13557,13760
13557,12870
13557,13458
84988,61172
83855,61172
52916,56395
52916,28543
52916,52802
52916,52461
52916,17984
52916,557
52916,23265
52916,1797
52916,52437
52916,483
52916,49993
52916,50953
52916,4726
52916,40182
52916,35628
46064,152635
46064,154831
46064,199964
46064,188008
46064,557
46064,54380
46064,42192
46064,195181
46064,178691
46064,178853
46064,167871
46064,166632
46064,80973
46064,96971
46064,66403
46064,136634
46064,177883
46064,100701
46064,137345
46064,21365
46064,22843
46064,137329
46064,152654
46064,281
46064,88837
46064,2759
46064,1361
46064,152191
46064,141856
46064,7846
46064,53995
46064,117100
46064,13853
121097,5710
84937,61172
72608,12
51501,134587
51501,3165
51501,9212
51501,54104
51501,281
51501,102271
51501,10486
51501,29335
64218,83332
64218,95
64218,12
64218,33691
64218,510
64218,25147
64218,22816
64218,24403
64218,1165
64218,30695
64218,48841
64218,2597
64218,20905
64218,60160
64218,1386
64218,23292
13529,177883
13529,4386
13529,152712
13529,140398
13529,163784
13529,47515
13529,154581
13529,154437
13529,150143
13529,154831
13529,154298
13529,154652
13529,152715
13529,152191
13529,141856
13529,108780
13529,140509
13529,52437
13529,138273
13529,137329
13529,137345
13529,116604
13529,135819
13529,117109
13529,116605
13529,107326
13529,56995
13529,88837
13529,121243
13529,26419
13529,121032
13529,120705
13529,75436
13529,21287
13529,105131
13529,1299
13529,22816
13529,96971
13529,46484
13529,2759
43358,45428
49207,17424
78754,61172
68546,61172
84683,61172
79224,78951
79224,80910
95550,94448
121681,4118
74095,56880
74095,41994
74095,83332
74095,3388
74095,96971
74095,120705
74095,281
74095,121243
74095,52437
74095,109753
74095,64078
74095,107326
74095,134353
74095,121032
74095,17984
74095,287
74095,41284
74095,62240
74095,557
74095,95383
74095,66709
74095,1456
74095,64514
74095,28204
74095,73561
74095,26419
134476,9919
134476,2410
134476,138104
5276,59964
5276,59899
5276,59958
5276,59956
5276,59955
5276,59967
5276,59613
5276,59791
5276,59673
5276,59658
5276,12
77968,61172
49878,38273
6553,6503
23722,17551
23722,23180
23722,4712
23722,23657
61631,58579
61631,33623
61631,26649
61631,30327
61631,58041
61631,54380
61631,62326
61631,56814
61631,61983
61631,8136
61631,40482
61631,63145
61631,6996
61631,14764
61631,13780
61631,59140
61631,63167
61631,63090
61631,63323
61631,63409
61631,2800
61631,62902
61631,63163
61631,45324
61631,63411
61631,62485
61631,63578
61631,50119
61631,63680
61631,63018
61631,63994
61631,64164
61631,63908
61631,41994
61631,557
61631,1814
61631,64471
61631,29059
61631,24331
61631,34962
155815,155917
83067,1645
61973,119003
82236,61172
28142,304114
28142,67724
28142,55719
28142,156457
28142,8179
28142,61305
28142,80670
28142,71432
28142,63390
28142,2506
28142,101505
28142,11783
28142,4740
28142,41959
28142,37813
28142,90313
28142,45618
28142,41949
28142,27266
28142,14366
28142,13101
28142,9693
28142,23404
907,58592
907,59194
907,12
3622,1804
152776,158249
152776,53995
152776,7846
78713,46789
78713,42103
153756,1566
153756,6966
153756,1969
153756,6157
7857,23938
7857,299067
7857,308795
7857,22816
7857,34642
7857,18354
7857,30613
7857,78480
7857,3100
7857,21696
7857,58951
7857,24115
7857,8864
7857,12941
7857,33904
7857,11646
70203,46876
70203,199862
70203,66403
70203,7846
70203,53995
70203,120705
70203,96971
70203,100701
70203,22843
70203,41994
70203,121032
70203,42192
70203,141856
70203,52256
70203,52461
70203,64078
70203,178691
70203,152635
70203,178853
70203,135499
70203,195397
70203,154831
70203,188008
70203,208106
70203,208153
70203,207971
70203,195334
70203,182134
70203,54380
70203,3803
70203,24600
70203,152191
70203,65273
71091,61172
100360,432378
100360,118944
100360,281319
100360,15822
100360,160835
98575,92768
98575,4938
15113,5900
15113,289418
15113,1777
15113,121032
